image_id,shelfmark,jpeg_path
0018684c,A.c.c.7/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54965~102255
0078196c,AA 2.1.104,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82381~165288
0078195c,AA 2.1.40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82380~165289
0078817c,AA.1.81,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168887~177623
0078818c,AA.1.81,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168888~177622
0057239c,AA.3.21-22,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150275~162570
0013958c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57374~105309
0013959c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57387~105310
0013960c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57399~105311
0013961c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57411~105312
0013962c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57423~105313
0013963c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57435~105314
0024631c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79021~106050
0024632c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79034~106051
0024633c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79046~106052
0024634c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79058~106053
0024635c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79070~106054
0024636c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79082~106055
0024637c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79094~106056
0024638c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79106~106057
0024639c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79118~106058
0024640c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79130~106059
0024641c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79142~106060
0024642c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79154~106061
0024643c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79166~106062
0024644c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79178~106063
0024645c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79190~106064
0024646c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79202~106065
0024647c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79214~106066
0024648c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79226~106067
0024649c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79238~106068
0024650c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79250~106069
0024651c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79262~106070
0024652c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79274~106071
0024653c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79286~106072
0024654c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79298~106073
0024655c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79310~106074
0024656c,AA.4.80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~79322~106075
0077030c,"Abernethy was a surgeon at St Bartholomewâ€™s Hospital, London. He also lectured on physiology and a",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81530~164045
0077040c,"Abraham Cowley was educated at Trinity College, University of Cambridge where he obtained the degree",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81540~163987
0077258c,"Abraham Cowley was educated at Trinity College, University of Cambridge where he obtained the degree",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81758~164041
0023298c,Ac.4.31,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~76423~105845
0078394c,Acc 006/005,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168198~165748
0078395c,Acc 006/005,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168199~165747
0057196c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84898~162606
0057197c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84899~162605
0057198c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84900~162604
0057199c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84901~162603
0057200c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84902~162602
0057201c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84903~162601
0057202c,Acc 2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84904~162600
0078879c,Acc 2605/015,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~151290~179664
0010812c,Acc 95/078,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~70501~104657
0056132c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82360~103318
0056133c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82373~103319
0056134c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82386~103320
0056135c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82399~103321
0056136c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82412~103322
0056137c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82425~103323
0056138c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82439~103324
0056139c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82452~103325
0056140c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82466~103326
0056141c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82480~103327
0056142c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~82494~103328
0054389c,Acc.2014/004,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84906~163159
0013473c,Aetat. 40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53427~102122
0013499c,Aetat. 53,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53635~102138
0013501c,Aetat. 58 (1687),https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53648~102139
0009260c,Af.4.60,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~66130~104301
0013940c,Age 58,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53999~102166
0077016c,Age 59. George Cheyne studied medicine at the University of Edinburgh under Archibald Pitcairne (165,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81516~164011
0013902c,Age 80,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53986~102165
0013467c,Aged 54,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53375~102118
0013035c,"Although Ackermann weighed 300 pounds (136 kg), he was said to be able to hop long distances on one ",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~52433~102045
0013087c,"Antonides became an apprentice in a pharmacy in Amsterdam, but went on to study medicine in Utrecht ",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~52952~102085
0025457c,Appleton.207,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81774~106876
0013075c,At age 41 (1711).,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~52822~102075
0013076c,At age 41 (1711).,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~52835~102076
0013444c,At age 53.,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53160~102101
0077048c,At an early age Francis Drake was apprenticed to a surgeon in York. He opened his own practice in th,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81548~163980
0022458c,Att. 83.7.15/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~73517~105602
0013833c,Att.60.7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~57326~105305
0057609c,Att.64.4.11,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150582~164350
0022196c,Att.75.7.7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~72981~105559
0022197c,Att.75.7.7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~72995~105560
0022832c,Att.75.7.9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~74210~105657
0022833c,Att.75.7.9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~74224~105658
0022834c,Att.75.7.9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~74238~105659
0078202c,Att.80.P.7/22,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150721~165246
0078203c,Att.80.P.7/22,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150722~165245
0013428c,Att.88.5.5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~56932~105273
0066573c,ATT.88.6.9/13,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~151264~177551
0002487c,B.a./15/18,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~64428~103888
0022244c,B.a.a.22/6,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55455~102284
0022255c,B.a.a.3/5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55588~102295
0024940c,B.a.a.3/5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~56078~102336
0022279c,B.a.b.19/10,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55877~102319
0022278c,B.a.b.19/12,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55865~102318
0022276c,B.a.b.19/2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55842~102316
0022277c,B.a.b.19/6,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55853~102317
0022271c,B.a.b.20/5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55782~102311
0022260c,B.a.b.29/10,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55651~102300
0022259c,B.a.b.29/11,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55638~102299
0022258c,B.a.b.29/12,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55625~102298
0022262c,B.a.b.29/2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55675~102302
0022261c,B.a.b.29/9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55663~102301
0022243c,B.a.b.30/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55443~102283
0022272c,B.a.c.19/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55794~102312
0022273c,B.a.c.19/2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55806~102313
0022274c,B.a.c.19/2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55819~102314
0022268c,B.a.c.20/3,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55748~102308
0022269c,B.a.c.20/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55759~102309
0022253c,B.a.c.21/8,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55565~102293
0022254c,B.a.c.3/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55577~102294
0024941c,B.b.b.23/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~56090~102337
0018153c,B.b.c.17,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54347~102204
0022506c,B.b.c.17/9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~56042~102333
0018152c,B.b.c.19,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54335~102203
0022501c,B.b.c.19/3,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55983~102328
0022502c,B.b.c.19/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55996~102329
0022503c,B.b.c.19/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~56007~102330
0018150c,B.b.c.20,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54310~102201
0018151c,B.b.c.20,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54323~102202
0018306c,B.b.c.25/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54433~102211
0022504c,B.b.c.3/9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~56018~102331
0055504c,B.c.10.15,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~64997~103098
0056316c,B.c.4.12/7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~81947~103285
0022240c,B.c.a.14,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55409~102280
0025291c,B.c.a.14/9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~64670~103076
0018307c,B.c.a.15/9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54446~102212
0018308c,B.c.a.9/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54458~102213
0018309c,B.c.a.9/2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54469~102214
0022263c,B.c.c.16/3,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55688~102303
0022264c,B.c.c.16/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55701~102304
0022265c,B.c.c.16/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55713~102305
0078077c,B.r.115,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82334~164953
0078060c,B.r.33/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82317~164970
0078152c,B.r.472,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82345~165324
0003547c,B.r.92,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54146~102181
0003548c,B.r.92,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54159~102182
0003546c,B.r.93,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54129~102180
0018479c,B*.18.15,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~59396~105454
0009390c,B*15.15,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~66935~104368
0012262c,Bdg.s.1-2,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~54540~105078
0012598c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55133~105125
0012599c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55144~105126
0012600c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55155~105127
0012601c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55166~105128
0012602c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55177~105129
0012603c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55188~105130
0012604c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55199~105131
0012605c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55210~105132
0012606c,Bdg.s.3-4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55222~105133
0057507c,Bdg.s.40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150538~164394
0057508c,Bdg.s.40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150539~164393
0057509c,Bdg.s.40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150540~164392
0057511c,Bdg.s.40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150542~164390
0057512c,Bdg.s.40,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150543~164389
0078212c,Bdg.S.42,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82390~165279
0078213c,Bdg.S.42,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82391~165278
0078214c,Bdg.S.42,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82392~165277
0057615c,Beale.5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150588~164344
0077056c,Before letters.,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81556~163973
0013044c,Benedetti was physician to popes Innocent X and Alexander VII.,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~52537~102053
0057675c,Bi.6.1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150617~164314
0057622c,Bl.Coll.6.49,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~150594~164337
0013556c,"Bontekoe was known also as a popular essayist, particularly on tea",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53778~102149
0077023c,"Born at Long Hermiston, Midlothian, Anderson studied medicine at the University of Edinburgh. He was",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81523~164004
0077067c,"Busick Harwood started as an apprentice to an apothecary and then qualified as a surgeon, travelling",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~81567~163962
0078081c,BV3522.H3 Ber.; BV3415 Glo.; BV 3200 Tho,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82338~164949
0055711c,By.2.4(1),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~91147~107229
0055712c,By.2.4(1),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~91160~107230
0055713c,By.2.4(1),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~91172~107231
0055714c,By.2.4(1),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~91184~107232
0055715c,By.2.4(1),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~91196~107233
0001181c,C.18/7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~60693~103588
0022280c,C.a.a.13/21,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55889~102320
0022281c,C.a.a.13/21,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55900~102321
0022505c,C.a.a.15/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~56030~102332
0022270c,C.a.a.8/5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55771~102310
0022500c,C.a.b.10/14,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55972~102327
0022497c,C.a.b.7/1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55935~102324
0022498c,C.a.b.7/10,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55947~102325
0022495c,C.a.b.7/6,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55911~102322
0022499c,C.a.b.8/16,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55960~102326
0022496c,C.a.c.5/4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55924~102323
0056343c,C.b.24/10,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~82219~103307
0022252c,C.b.28/10,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55553~102292
0055537c,C.b.34,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~65393~103131
0056102c,C.R.5.5.9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~129433~108595
0001546c,C.R.6.4.34,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~61534~103654
0025117c,C*.29.64,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~81260~106836
0012114c,C1/10,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~54172~102189
0055426c,C168,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~90135~107128
0001489c,C186,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~61426~103645
0001490c,C186,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~61438~103646
0002977c,c42/8-9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~3~3~55310~102179
0013451c,"Caricature of a treatment better known as Perkins Tractors, named after its inventor, Elisha Perkins",https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~2~2~53223~102106
0001091c,CC.1.78,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~60645~103585
0002239c,CC.1.78,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~63709~103829
0012333c,CC.2/52,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~54577~105081
0012334c,CC.2/53,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~54589~105082
0056422c,CC.3.65,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~130186~108656
0009198c,CC2/52,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~65467~104244
0012752c,CLX-A-130 (E.96/65),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55481~105154
0012773c,CLX-A-130 (E.96/65),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55639~105167
0012780c,CLX-A-130 (E.96/65),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~55688~105171
0009322c,CLX-A-308-309 (E.2001.13),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~66347~104319
0009323c,CLX-A-308-309 (E.2001.13),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~66360~104320
0009324c,CLX-A-308-309 (E.2001.13),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~66374~104321
0003082c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149622~161862
0003083c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149623~161861
0003084c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149624~161860
0003085c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149625~161859
0003086c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149626~161858
0003087c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149627~161857
0003088c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~149628~161856
0003078c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~51767~103984
0003080c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~51792~103986
0003081c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~51804~103987
0003100c,CLX-A-358 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~51816~103988
0003058c,CLX-A-359 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~51609~103973
0003059c,CLX-A-359 (E.2001.37),https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~51623~103974
