author,title,date,publisher,subject,type,qualname,quallevel,abstract,catalogued,file1,file2,file3,subject1,subject2,subject3,estc,description,language,identifier
"Langley, Gulielmus I. J. D.,   active 1831.","Dissertatio medica inauguralis de structura usu morbisque pulmonum : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus I.J.D. Langley, Anglus, Reg. Coll. Chirurg. Lond. Soc. Spectatiss. Societ. Apothec. Lond. Licent. et Liter. Bacc. Paris.",1831,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Lungs,,,Thesis (M.D.)--University of Edinburgh.,lat,9916592963502466,,,
"Wallis, George,   active 1812.","Disputatio inauguralis de motu musculorum : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Georgius Wallis, Anglus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.14.18.pdf,,,,Muscles,,,Thesis (M.D.)--University of Edinburgh.,lat,9916234493502466,Att.83.7.14.18.pdf,,
"Watson, John William,   1792?-1858.","Disputatio medica inauguralis de dyspepsia : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Gulielmus Watson, Scotus, Societ. Reg. Med. Edinensis Socius Extraordinarius, Societ. Claedoniae Horticult. Socius Ordinarius, Etc. Etc. Etc.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.14.19.pdf,,,,Dyspepsia,,,Thesis (M.D.)--University of Edinburgh.,lat,9916234503502466,Att.83.7.14.19.pdf,,
"Belcombe, Henry Stephens.   ","Disputatio inauguralis de febre hectica : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Henricus Stephens Belcombe, Anglus, Societatis Regiae Medicae Edinensis Praeses et Socius Extraordinarius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.3.pdf,,,,Fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9916236153502466,Att.83.7.16.3.pdf,,
"Boutflower, Andrew,   active 1812.","Disputatio inauguralis quaedam de vulneribus praelio inflictis complectens : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Andreas Boutflower, Anglus, Coll. Reg. Chir. Lond. Sod.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.6.pdf,,,,Wounds and injuries -- Therapy,,,Thesis (M.D.)--University of Edinburgh.,lat,9916236243502466,Att.83.7.16.6.pdf,,
"Barclay, George,   active 1812.","Disputatio inauguralis de erysipelate : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Georgius Barclay, A.M. Scoto-Britannus, Chirurgus, Societatis Regiae Medicae Abredonensis, Socius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.1.pdf,,,,Erysipelas,,,Thesis (M.D.)--University of Edinburgh.,lat,9916236303502466,Att.83.7.16.1.pdf,,
"Barry, James,   1795-1865.","Disputatio medica inauguralis de merocele, vel hernia crurali : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Jacobus Barry, Anglus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.2.pdf,,,,Femoral hernia,,,Thesis (M.D.)--University of Edinburgh.,lat,9916236343502466,Att.83.7.16.2.pdf,,
"Bell, William,   1792-1862.","Dissertatio medica inauguralis, de dysenteria : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus Bell, Scotus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.4.pdf,,,,Dysentery,,,Thesis (M.D.)--University of Edinburgh.,lat,9916236573502466,Att.83.7.16.4.pdf,,
"Bell, William John,   active 1812.","Dissertatio medica inauguralis de typho : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus Joannes Bell, Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.5.pdf,,,,Typho,,,Thesis (M.D.)--University of Edinburgh.,lat,9916237903502466,Att.83.7.16.5.pdf,,
"Carden, James,   -1863.","Disputatio medica inauguralis de rubeola : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Jacobus Carden, Ex Insula Sanctae Crucis, Soc. Reg. Phys. Edin. Soc. Extraord. necnon Praeses Annuus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.87.5.3.8.pdf,Att.83.7.16.10.pdf,,,Measles,,,Thesis (M.D.)--University of Edinburgh.,lat,9916237983502466,Att.87.5.3.8.pdf,Att.83.7.16.10.pdf,
"Carroll, James F.,   active 1812.","Tentamen anatomico-physiologicum quaedam de fabrica et functionibus pulmonum complectens : quod, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Jacobus F. Carroll, Hibernus, Societatis Regalis Physicalis Edinburgenae Socius Extraordinarius necnon Bis Praeses Annuus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.11.pdf,,,,Lungs,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238003502466,Att.83.7.16.11.pdf,,
"Campion, William.   ","Dissertatio medica inauguralis, de tetano : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus Campion, Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.9.pdf,,,,Tetanus,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238053502466,Att.83.7.16.9.pdf,,
"Churton, John.   ","Disputatio medica inauguralis, quaedam de sanguine mittendo complectens : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Churton, Anglus, Soc. Societ. Reg. Medic. Edinen. Extraord.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.12.pdf,,,,Phlebotomy,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238333502466,Att.83.7.16.12.pdf,,
"Crawford, Samuel Forbes.   ","Dissertatio medica inauguralis, de scarlatina : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Samuel F. Crawford, A.B.T.C.D. Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.15.pdf,,,,Scarlet Fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238543502466,Att.83.7.16.15.pdf,,
"Campbell, Colin,   active 1812.","Disputatio medica inauguralis de ictero : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Colinus Campbell, Ex Insula Jamaica.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.8.pdf,,,,Jaundice,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238583502466,Att.83.7.16.8.pdf,,
"Clements, Henry,   -1842?","Dissertatio medica inauguralis de apoplexia : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Henricus Clements, Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.13.pdf,,,,Cerebrovascular disease,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238663502466,Att.83.7.16.13.pdf,,
"Dalzell, Augustus Edward.   ","Dissertatio medica inauguralis, quaedam de vestitu laneo complectens : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Augustus Edvardus Dalzell, Ex Insula Bermudae.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.16.pdf,,,,Wool,,,Thesis (M.D.)--University of Edinburgh.,lat,9916238743502466,Att.83.7.16.16.pdf,,
"Dick, John,   active 1812.","Tentamen medicum inaugurale quaedam de ossium absorbentibus : quod, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Dick, Anglo-Britannus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.17.pdf,,,,Bone,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239033502466,Att.83.7.16.17.pdf,,
"Foley, John.   ","Dissertatio medica inauguralis de diabete : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Foley, Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.18.pdf,,,,Diabetes,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239113502466,Att.83.7.16.18.pdf,,
"Hall, Marshall,   active 1812.","Disputatio inauguralis de febribus inordinatis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Marshall Hall, Anglus, Societatis Regiae Medicae Edinensis Socius Extraordinarius et Praeses Annuus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.19.pdf,,,,Communicable diseases,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239173502466,Att.83.7.16.19.pdf,,
"Herview, Victor Lewis.   ","Disputatio medica inauguralis de tetano : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Victor Lud. Herview, Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.21.pdf,,,,Tetanus,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239213502466,Att.83.7.16.21.pdf,,
"Hannay, Alexander,   active 1812.","Dissertatio medica inauguralis, de apoplexia sanguinea : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Alexander Hannay, Scoto-Britannus, Chirurgus, Societatis Regiae Medicae Edinesis Socius Extraordinarius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.20.pdf,,,,Cerebrovascular disease,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239303502466,Att.83.7.16.20.pdf,,
"Hughes, Francisco Jacobo,   active 1812.","Disputatio physica inauguralis de calcis usu in agricultura : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Franciscus Jacobus Hughes, Cambro-Britannus, Societatis Regiae Medicae Edinburgenae Socius Extraordinarius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.16.22.pdf,,,,Minerals,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239383502466,Att.83.7.16.22.pdf,,
"Aitken, Alexander.   ","Dissertatio medica de typho graviore : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Alexander Aitken, Scotus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.1.pdf,,,,"Typhus, Epidemic louse-borne",,,Thesis (M.D.)--University of Edinburgh.,lat,9916239933502466,Att.83.7.17.1.pdf,,
"Bowie, William,   1793-1864.","Disputatio medica de asthmate : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus Bowie, Scoto-Britannus, Chirurgus, Societatis Regiae Medicae Edinensis Socius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.2.pdf,,,,Asthma,,,Thesis (M.D.)--University of Edinburgh.,lat,9916239983502466,Att.83.7.17.2.pdf,,
"Grattan, Richard,   1790-1886.","Dissertatio inauguralis, de hepate et bilis secretione : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Ricardus Grattan, A.B.T.C.D.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.3.pdf,,,,Bile,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240373502466,Att.83.7.17.3.pdf,,
"Morrison, John,   b. approximately 1790.","Dissertatio medica inauguralis, de typho icterode : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Morrison, A.B. Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.4.pdf,,,,Typhus fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240473502466,Att.83.7.17.4.pdf,,
"Pickering, John,   1788?-1876.","Disputatio medica inauguralis de febre valacriensi : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Pickering, Anglus, Chirurgus, Societatis Regiae Medicae Edinensis Socius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.6.pdf,,,,Fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240543502466,Att.83.7.17.6.pdf,,
"Prendergast, Hubert,   d. before 1819.","Dissertatio medica inauguralis, de apoplexia sanguinea : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Hubertus Prendergast, Hibernus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.7.pdf,,,,Cerebrovascular disease,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240623502466,Att.83.7.17.7.pdf,,
"Renwick, Robert,   active 1812-1826.","Dissertatio medica inauguralis, de hydrothorace : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Robertus Renwick, Scotus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.8.pdf,,,,Hydrothorax,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240653502466,Att.83.7.17.8.pdf,,
"Ribeiro, Marciano Pereira.   ","Tentamen physico-medicum inauguralis de natura tam creatrice quam destructrice rerum : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Marcianus Periera Ribeiro, Lusitano-Brasiliensis.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.9.pdf,,,,,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240683502466,Att.83.7.17.9.pdf,,
"Sinnot, Richard.   ","Dissertatio medica inauguralis, de chorea : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Richardus Sinnot, Scotus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.10.pdf,,,,Chorea,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240703502466,Att.83.7.17.10.pdf,,
"Waddell, George.   ","Disputatio medica de febre intermittente : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Georgius Waddell, Scotus, Chirurgus.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.11.pdf,,,,Fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240733502466,Att.83.7.17.11.pdf,,
"Wardell, John.   ","Disputatio medica inauguralis de scarlatina : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Wardell, Anglus, Coll. Reg. Chirurg. Lond. Socius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.12.pdf,,,,Scarlatina,,,Thesis (M.D.)--University of Edinburgh.,lat,9916240913502466,Att.83.7.17.12.pdf,,
"Hunt, John L.   ","Disputatio medica de intemperantia et praesertim de ebrietate : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes L. Hunt, A.B. Ex Insula Sanctae Crucis, Societatis Regiae Medicae Edinensis Socius.",1812,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.17.5.pdf,,,,Alcoholism,,,Thesis (M.D.)--University of Edinburgh.,lat,9916241113502466,Att.83.7.17.5.pdf,,
"Anderson, Joanne,   active 1813.","Disputatio medica inauguralis de febre flava : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Anderson, Ex Insula Jamaica, Chirurgus, Societ. Reg. Med. Edin. Soc. Extraord. &c.",1813,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.19.1.pdf,,,,Fever,,,Thesis (M.D.)--University of Edinburgh.,lat,9916242293502466,Att.83.7.19.1.pdf,,
"Anwyl, Gulielmo Watkin,   active 1813.","Disputatio medica quaedam de arsenico complectens : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gulielmus Watkin Anwyl, Cawbro-Britannus, Coll. Reg. Chir. Lond. Sod. necnon Chirurg. In Exerc. Britan.",1813,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.19.2.pdf,,,,Arsenic -- administration & dosage,,,Thesis (M.D.)--University of Edinburgh.,lat,9916242363502466,Att.83.7.19.2.pdf,,
"Arnott, James M.   ","Disputatio medica inauguralis de apoplexia phrenitica : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Jacobus M. Arnott, Scoto-Britannus, Chirurgus.",1813,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.83.7.19.3.pdf,,,,Cerebrovascular disease,,,Thesis (M.D.)--University of Edinburgh.,lat,9916242403502466,Att.83.7.19.3.pdf,,
